sentiment,text
0,not great in person.
0,runs small would be bit of an understatement.
1,great fall piece.
1,this is comfortable beautiful piece.
0, lbs. no thanks.
1,great fit great textile.
0,sadly nothing as shown on model.
1,two silhouettes in one.
1,lovely cozy and stylish sweater.
1,great light and flowy top.
0,might work for someone else.
0,my dreams were dashed.
0,scooped knit slip.
0,very cute but will shrink.
0,wanted to love it.
1,perfect in plaid.
1,it is keeper.
1,best in cream.
1,elevenses knows good jumpsuit.
1,jeans dress oh yes.
1,ca not wait to wear this.
1,different interesting and cool.
1,strapless denim aline dress.
1,casual chic dress.
1,buy this dress.
1,good idea but.
1,highly recommend for jumpsuithesistant ladies.
1,great dress but.
0,it is going back.
1,bohemian tartan palid.
1,cute top very forgiving.
1,unique plaid dress.
1,keep throwing it on.
1,very tricky sizing.
1,not for me.
0,great idea but.
1,perfect summer work or play dress.
1,love this dress.
1,runs small in bust.
1,could not wait to see this in person.
0,no hemming or hawing.
1,makes you look skinnier.
1,perfectly simlpe and elegant.
1,perfect denim dress.
1,fun in black and ivory.
1,shirtwaist style.
0,not for short people.
1,lot is of compliments.
1,the denim little black dress . love.
1,fits nice cute.
1,such comfy piece.
1,beware they are sheer.
1,a little bit vintage little bit rocknroll.
1,good product comfortable.
1,classy meets simple.
0,i really wanted to love this dress but.
1,beautiful but need to right sizing.
1,not for me.
1,simple but fun top.
1,simple cute tee with twist.
1,artistic goes with everything.
1,perfect dress upordown top.
1,seethrough but worth it.
0,too boxy sizing down  not good.
1,perfect party top.
1,one of kind.
1,super cute shirt.
1,long legs required.
1,fun shoulder detail.
1,love the ribbed sweaterknit leggings.
1,cozy and fun.
1,great hot weather tee.
1,wonderful cozy feeling.
1,simple classic top.
1,the perfect tee elegant.
1,delicate and beautiful.
1,not as flattering as would hoped.
1,love this romper.
1,perfect white blouse.
1,nicer than expected.
0,great design poor execution.
1,a nice twist on classic.
1,beautiful unique top.
1,lovely option if you are petite.
1,love this dress.
1,was very excited about this dress.
0,wanted to love it.
1,vintage beauty but runs short.
1,great twist on pencil skirt.
1,great dress unless you are pear shaped.
0,beautiful shirt great fabric seam come undone .
0,nothing like pictures.
1,warm  stylish.
1,soft stylish tunic.
0,wanted to love this but runs incredibly large.
1,bought on the spot.
1,warm soft but looks like blazer.
1,chic and comfortable.
1,versatile and flattering.
1,love the sleeves.
1,flattering and elegant.
0,cute and cozy but poor quality fabric.
0,beware the butt sag.
1,cute jacket but low quality.
0,purchased.thought about it.and returned.
0,nice cut but cheap materials.
0,big and boxt.
1,lovely soft light jacket.
1,very stylish tunictop.
1,fab and cozy.
0,stretches  creases like crazy.
1,cozy beautiful wine color.
1,comfortable and great for work.
1,comfy  stylish.
1,comfy long jersey tunic.
1,exactly as pictured.
1,wish it had little more shape.
0,beautiful but will lose shape.
1,love this dress.
1,great blue slimming fit.
0,wanted to like it.
1,cute layering piece.
0,hooded utility cape.
0,had to return.
1,beautiful as nightgown or dress.
1,soft and sexy.
1,a wonderful garment for chilly days.
0,dissappointed in this blouse.
1,cute but tricky zipper.
0,this one falls short.
0,nice but not super soft.
0,cozy and pretty but sheds lot.
1,perfect fall top.
0,cute dress but terrible design flaw.
0,good fall dress.
0,little doll on the prarie.
1,recommend this product.
0,pretty colors poor fit.
1,cool for summeradorable.
0,where is the slip.
1,voluminous flowy material but falls just right.
0,sleeveless lab coat.
1,wonderful fit flattering easy care tee.
1,perfect fall dress.
1,my new fave.
1,comfy and cute.
1,cute summer dress.
1,beautiful and high end.
1,cute casual dress.
1,elegant comfortable chemise.
1,been watching this top.
1,cute and comfortable peasant dress.
1,great but not for me.
1,love this with reservation.
0,make sure you handwash or dry clean only.
1,prettier in person runs bit small.
1,lovely sweater despite the differences.
1,super cute light weight beach cover up.
1,beautiful pleating adds touch of elegance.
1,heavier fabric  flattering.
1,shimmer in silvergrey  size down.
1,a very cute cropped topper.
0,great vintage pattern but what were they thinking.
0,more cons than pros.
1,warm soft pretty. what is not to love.
1,maeve has done it again.
1,i am wearing it as top.
1,long in the back.
1,cute lots of fabric.
1,great dress for summer.
1,beautiful yet runs large.
0,not the best fit.
1,beautiful dress just not for me.
1,love the fit.
1,beautiful dress terrible zipper.
1,the most darling little dress.
1,pretty in blue.
1,cute summer dress.
0,pretty print strange fit.
1,fun day dress.
1,lovely flattering thick sweater.
0,stiff and heavy.
0,runs way too big.
1,love this blouse.
1,gorgeous print cut small in bust.
1,charming and delightful.
1,different and fun.
1,stylish and comfortable.
1,pretty in pink.
1,great summer dress.
0,great print awkward cut.
0,runs big bit sloppy looking and overpriced.
1,great fit beautiful color.
1,warm and nice.
1,love the fit.
1,cute but hate the side zipper.
1,perfect fit forgiving belly.
1,worth the splurge.
1,beautiful basic for rainy days.
1,dainty and darling.
1,super cool top.
1,runs big size down.
1,will order more in different colors.
1,great to wear over tights.
1,adorable girly dress.
1,beautiful and unique.
1,lots of compliments.
1,dark black interesting jeans.
1,great transition dress.
1,lovely pants but the strecth out great deal.
0,does really run large.
1,pretty color good quality.
1,vintage appeal in soft chunky knit.
0,looks can be deceiving.
1,so cute and comfortable.
1,so flattering bought .
1,perfect fall piece.
1,so beautiful .
1,great for summer.
1,gorgeous with great fit.
1,the perfect summer dress.
1,great fall sweater.
1,wow. these are smoking hot.
1,i can wear jumpsuit.
1,wow makes me smile.
1,not for curvy girls.
0,not for me.
0,could not get it to work.
0,lining too short.
1,ok get it now.
1,new take on old staple.
1,cute fun and flirty.
0,i tried but odd fit.
1,beautiful but runs small.
0,bulky heavy and awkward.
1,very versatile dress.
1,flattering and comfortable.
1,awesome retro cords.
1,super cute but embroidery is stiff.
1,perfect summer dress.
1,perfect summer staple dress.
1,a new favorite.
1,love the flow and hem on this skirt.
1,love the fit.
1,wonderful  comfy.
1,great price for cute dress.
1,super flattering romper.
1,beautiful and comfortable skirt.
1,versatile  comfortable.
0,beautiful jacket and well made.
1,perfect sweater for chilly weather.
0,nice quality but boxy fit.
0,cute though thin dress.
1,amazing comfy and dream.
1,versatile sweater coat.
1,great staple piece.
1,cute and comfortable.
1,the one that did not get away .
1,nice summer skirt that can be dressed up or down.
1,great concept but.
1,so glad ordered size up.
1,great first romper.
0,pretty and feminine but.
1,super cute cords.
1,roomy yet flattering.
1,great interpretation of the classic bomber jacket.
1,gorgeous and stylish.
0,curvy girls beware.
1,rompers are not for me.
1,lovely dress for all seasons.
1,great springsummer dress.
1,i love this dress.
0,light and lovely but not for me.
0,a colorful big box.
1,comfotable cute jeans.
1,love the stretch.
1,great dress but runs too big.
1,almost like raiding audrey hepburn is closet.
1,fun flirty summery  love the color.
1,had my eye on this but dind not get.
1,go to sweater.
1,easy to wear dress.
1,simple and stunning.
1,easy summer dress.
1,easy to wear dress.
1,love this dress.
1,great pair of jeans.
1,throw it on and go.
1,my wife loves this dress.
1,very pretty fress.
1,very cute and flattering.
1,pop of posey.
0,more like leggings.
1,cute but little big.
1,love more than thought.
1,beautiful but very fragile.
1,beautiful summer dress.
1,super flattering beautiful dress.
1,so fun and pretty.
1,feminine and flattering love this dress.
1,great dress but heavy material.
1,great fit  feel.
1,easy comfortable dress.
1,almost perfect. check sizing.
1,i own three.
1,runs small also very fitted.
1,feminine dress size down.
1,perfect if you have curves.
1,this product fabric feels great.
1,pretty for spring and summer.
1,pricey for shorts but worth it.
1,a new favorite.
1,grew on me.
1,cute summer dress.
1,more beautiful in reality.
1,easy and pretty.
1,comfortable easy dress.
1,love this dress.
1,cute and comfy.
1,extremely flattering and comfortable.
1,first shorts have loved in while.
1,flattering on all figures.
1,the best shorts.
1,for curvy girls.
1,unique but little short.
1,love this top.
1,true to size but short.
1,nice simple sweater.
1,great best sweater.
1,lovely skirt with interesting design.
0,fit is funny.
1,great fall jeans.
1,i am in love with this sweater.
1,bright sweater for gray day.
1,the best leggings.
1,lovely very warm not form fitting.
1,top has great colors.
1,cute simple sweater.
0,pretty at first glance.
1,cupro like silk.
1,great quality chambray top.
1,a fun and sassy jean.
1,easy dress to love.
0,good quality strange fit.
1,love so comfy and chic.
1,please make this in solid colors.
0,not so flattering on the backside.
1,a very blouselike dress  very cute.
1,not for everyone.
1,cute jeans but runs large.
1,freshly fashionable  comfy.
1,jacket even better in person.
1,great weekend jean.
1,love love love.
1,beautiful substantial jacket.
1,super comfortable and flattering.
1,love but difficult fit.
1,staple with twist.
1,love this top.
1,beautiful but big.
1,so mixed on these.
1,beautiful material and back crochet.
1,on the fence.
1,quirky  cute.
0,loose in the crotch jegginglike everywhere else.
1,it just was not perfectly cozy.
1,love retailer bathing suits.
1,good alternative to boy jeans.
1,love this top.
0,boxy short and unflattering.
0,not like the picture at all.
1,i like it in xxs.
1,comfy and cute.
1,very cute well made.
1,love this dress.
1,beautiful but not for everyone.
1,great dress poor stitching.
0,hook and eye issues.
1,so cozy love it.
1,beautifully knit sweater.
1,comfortable boho dress.
1,perfect lnd little navy dress.
1,i love this dress.
1,love this jacket.
1,love this dress.
1,thick and cozy.
1,size down please.
1,gorgeous classic in navy.
0,huge for petite.
1,it does work for busty gals.
1,maybe if they go on sale.
1,more of poncho than sweater.
0,cute but too short.
1,comfy tee great for xl.
0,i really wanted to like it.but.
1,runs very small on top.
1,too large to be true.
0,neck too wide.
1,lovely fabric sophisticated style.
1,perfectly soft fourth july dress.
1,feminine classic beauty.
1,comfy and cute.
1,runs very large.
1,it is keep.
0,not what expected.
1,super cute t.
0,beautiful but cheaply made.
1,opening day tee.
1,beautiful  playful coat.
1,prettier in person.
0,it is shift dress.
0,presses all the wrong buttons.
1,soft  cute.
1,comfortable and flattering.
1,not for everyone.
1,an investment piece.
1,cute but thinner than would like.
0,oversized and itchy.
0,delightful different gets dirty asap.
1,cute but tight.
1,nicer in person.
0,buttons have not been fixed despite retailer is claim.
1,beautiful akemi and kin detail.
0,not as pictured.
1,love these suits.
1,love be careful the color choice though.
1,cute but durable.
1,great summer staple.
1,very nicely made.
0,not for skinny girls.
1,love this dress.
0,way too big.
1,perfect summer dress.
1,finally jumpsuit that fits the short waisted.
1,favorite new piece.
1,love this romper.
0,had to send it back.
0,big and boxy.
1,great day dress.
1,stylish soft and great color.
0,looks old even at the store but nice design.
1,great summerfall sweater.
0,so wanted it to work.
1,nice idea but tricky to get on and off.
1,the buttons add right amount of detail.
1,in love again.
1,beautiful but big and wide.
1,hot summer night outfit.
1,simple cute dress.
1,really nice piece of work.
1,cute for fall.
1,light summer dress.
0,the stitching is beautiful but.
0,could have been better.
1,adorable timeless versatile.
1,pretty but swingy.
1,wanted to love.
0,product great for tall person.
1,nice casual piece.
0,pretty just not keeper.
1,so versatile and stylish.
1,my best retailer purchase ever.
