sentiment,text
1,love it love it love it.
1,nothing beats my kindle.
1,better than anticipated.
1,great gift for my wife.
1,wonderful for late night reading.
1,great item for an avid reader.
0,ok light weight but like old kindle fire better.
1,portable  great battery life.
1,gift for my wife.
1,great for everyday reading.
1,great present for avid book reader.
1,love love love.
1,great way of husband to get out of the doghouse.
1,great for book readers.
1,love my kindle.
1,best present for book nerd.
1,not much improved.
1,love my kindle paperwhite.
1,great upgrade from my older kindle.
1,awesome for any reader.
1,best kindle of all kindles.
1,it is reading performance is amazing.
1,great simple book reader.
1,easy to use.
1,good reading source.
1,great reading experience.
1,good price and quality.
1,vast improvement over the original kindle.
1,perfect for reading on the go.
1,great way to read.
1,great for reading.
1,a bit lowpowered but nice.
1,excellent easy to us.
1,very easy to read.
1,it great kindle.
0,if r seriously book lover.
1,i will buy one for my husband soon.
1,good quality and best gift choice.
1,i love this version.
1,replaced all my books.
1,kindle with built in light makes it so easier.
1,as an ereader.
1,good but pricey.
1,love it as usual.
1,great device for readers.
1,easy on the eyes.
1,love the product. easy to use.
1,fantastic for pure reading.
1,love this kindle paperwhite.
1,great for outside in bright light.
1,superb device battery life is extreme.
1,meets all expectations.
1,great for beginners.
1,excellent reader if you read outside.
0,not bad expensive for what you get.
1,best kindle to read on.
1,big improvement over the original kindle.
1,best kindle yet.
1,great for alone time .
1,impressed with kindle paperwhite.
1,easy to use and works great.
1,kindle paper white is great for ebook reading.
1,i like reading hard cover books.
1,great night reading.
1,nice reader for reasonable price.
1,handy ebook reader from amazon.
1,the best ereader.
1,simple to use.
1,great gift and better on my eyes.
1,best gift for any reader.
1,so worth it.
1,great gift anytime.
1,the kindle paperwhite is fantastic.
1,works as advertised.
1,great reading device.
1,best book reader.
0,defective and store will not exchange.
1,son in law gift.
1,long battery life.
1,when what you need is great.
1,love this item.
1,very good and useful.
1,great reading experience.
1,nice size took some getting use to.
1,perfect gift for reader.
1,great kindle product.
1,gift to replace my wife is old kindle.
1,perfect for reading.
1,easy on the eyes.
1,best ereader for the money.
1,i like it.
0,needs better instructions.
1,good for reading.
1,loves it great for the bookobsessed.
1,love the paper white kindle.
1,light is great ok otherwise.
1,a great buy.
1,great tablet for reading.
1,i love eink. the paperwhite is not the greatest.
1,a great gift.
1,light as feather.
1,just what she wanted.
1,easy to use.
1,amazon  kindle paperwhite  white.
1,great screen resolution.
1,great gift for grandmother.
1,great device to have to eliminate stacks of books.
1,would like to give .  got for  with no ads.
1,excellent choice for literary enthusiasts.
1,daughter loves it.
1,awesome reader.
1,great gift for reader.
1,i love my kindle.
1,excellent gifts for our adult sons.
1,excellent reader in all light conditions.
1,distraction free reading.
1,good ereader in industry today.
1,good quality product.
1,we love it.
1,great gift for anyone.
1,perfect for reading.
1,in the dark.
1,christmas present for my daughter.
1,pleased with all we buy.
1,kindle paper white amazing.
1,work as expected.
1,white is so beauiful.
1,this is replacement for my old paperwhite.
1,excellent device wonderful to read anywhere.
1,lightweight reader.
1,lightweight reader.
1,its like book but electronic.
1,great for out doors.
1,i love my kindle paperwhite.
1,great product for reading.
1,great for college required reading.
1,good reader without too many extra is.
1,very lightweight and durable.
1,wife loves it.
1,exactly what we wanted.
1,great product for the money.
1,i like it.
1,pleased with it.
1,great protect best price.
1,all around great ereader.
1,great product easy on eyes.
1,great device with backlight.
1,great gift for my husband.
1,love the paperwhite.
1,best reader ever.
1,good ink cartridge.
1,the best ereader for the price.
1,black is ever so slightly more stylish.
1,this kindle is great.
1,very good book reader.
1,very rice product and my wife loves it.
0,flash not very good.
1,good for reading.
1,fast and sinple.
1,worth the money.
1,love the back lit screen. easy to read at night.
1,can add without special options later.
1,thin light and awesome.
1,amazon  kindle paperwhite  black.
1,great gift for my wife.
1,love my new kindle.
1,love my kindle.
1,super easy to set up and use.
1,perfect for my needs.
1,great device for beginner.
1,easy to hold.
1,i love this reader .
1,great ebook reader.
1,a bit complicated the loading process of books.
1,kindle paperwhite is the perfect kindle for me.
1,good for travelling. ebooks.
1,perfect all around reader.
1,my kindle paperwhite.
1,love my new kindle paperwhite.
1,bought as gift.
1,much faster than previous.
1,all thumbs up.
1,great for reading.
1,not bad for kindle.
1,grest reader but little else.
1,great upgrade from my st gen kindle.
1,feed the intellectual need.
1,love this reader.
1,very good purchase for the price.
1,excellent book reader.
1,great improvement over regular kindle.
1,perfect. can not get better.
1,great value easy to setup.
1,always winner.
1,love this device.
1,great product  would recommend to anyone.
1,she loved it.
1,good price and perfect quality.
0,not as good as the old one.
1,good book reader.
1,great for readers.
1,perfect in every way.
1,my wife loves it.
1,good cheaper alternative to voyage.
1,paperwhite is great.
1,perfect for reading before bed and anywhere really.
1,best ereader out there.
0,decent ereader but has screen issues.
1,great price. great reading. great gift.
1,great for reading books in the sun.
1,ca not stop reading.
1,a good ereader.
1,easy to use.
1,great optics for any light.
1,great purchase for an avid reader.
1,the paper white is great.
1,i love it.
1,great for avid readers.
1,perfect gift for my daughter.
1,first reader.
1,i really like the kindle being easy on the eyes.
1,improvement over my first kindle.
1,wonderful gift for my mom.
1,an improvement to an already great reader.
1,great size and lighting for an ereader.
1,the wife told me to buy it.
1,wife loves it.
1,pure android experience.
1,great size for pocket on military pants.
1,love my kindle.
1,this makes it so much easier for me to read.
0,i am not shopping at best buy again.
1,great for portable reading.
1,good kindle upgrade.
1,light clear and battery lasts.
1,great size excellent resolution.
1,excellent kindle can read in any light.
1,love the kindle paperwhite.
1,fits the needds prfectly.
1,perfect for what we needed. reader.
1,best reader.
1,great for reading.
1,my mother in law loves her new kindle.
1,easy on the eyes.
1,best christmas present.
1,great reader for everyone.
1,great nighttime reading.
1,for avid reader.
1,best. gift. ever.
1,my first kindle. second ereader.
1,easy to use reader.
1,love this kindle.
1,great gift for our daughter.
1,serves my purpose.
1,it is worth the money.
1,excellent product exeeded expectations.
1,actually enjoy this.
1,i am very happy with kindle paperwhite  white.
1,great for young reader.
1,wife loves it.
1,excellent product for reading.
1,just like reading book.
1,great ereader out there.
1,great for nite reading.
1,great reader.
1,great reader.
1,easy to use.
1,reads well on beach.
1,super convenient to take book with you.
1,great way to read.
1,love my kindle.
1,still trying out kindle.
1,good little thing.
1,good kindle for reading.
1,everything they said it would be  love it.
1,does good job.
1,love my kindle.
1,this device is awesome.
1,great for new and existing readers.
1,no glare outside.
1,my wife loves it.
1,puchased as gift.
1,excellent product as advertised.
1,ok for the price.
1,i love it.
1,love the kindle.
1,great for reader.
1,paper white review.
1,amazon kindle white great value.
1,great for book lovers.
1,great product for readers.
1,very convenient and easy to use.
1,my wife loves it happy wife  happy life.
1,amazon  kindle paperwhite feel like book.
1,great for night reading.
1,great reading device.
1,amazon steps it up again.
1,affordable ebook reader.
1,great reading device.
1,best for reading.
1,exactly what we wanted.
1,kindle paperwhite is great.
1,great for reading in bed.
1,my wife like is it.
1,got very good deal on the purchase.
1,great for vision impaired.
1,great for backlit reading.
1,my wife love it.
1,library in your hands.
1,great oversea gift.
1,amazon kindle great purchase.
1,it was good tv.
1,great wa to read books.
1,light weight and tough  good buy.
1,good but expensive.
1,worth the premium price.
1,my second one.
1,great alternative for reading.
1,best kindle ever.
1,closest experience to reading real book.
1,my first ereader is exceptional.
1,the best ereader but pricey.
1,very nice product and good design.
1,is it worth it.
1,best kindle yet.
1,simply the best.
1,smaller lighter but pricey.
1,fantastic new paperwhite voyage.
1,great reader.
1,excellent better than any tablet for reading.
1,kindle voyage the best ereader ever.
1,all can say is wow.
1,daughter loves it.
1,expensive but best reader ever.
1,another improvement on the kindle line.
1,superb ebook reader.
1,i love the kindle voyage.
1,extremely good but overpriced.
1,if you read lot this is for you.
1,delivery on time.
1,looks good easy to setup.
1,best reader yet.
1,very nice device.
1,best kindle yet.
1,best kindle yet.
1,my mother loves it.
